type of place of residence,source of drinking water,time to get to water source,type of toilet facility,toilet facilities shared with other households,household has: electricity,household has: radio,household has: television,main floor material,main wall material,main roof material,type of cooking fuel,use of internet,frequency of listening to radio,frequency of watching television,frequency of reading newspaper or magazine
2,14,20,31,,0,0,0,11,22,33,8,0,1,1,0
2,31,120,22,0.0,0,1,0,11,36,33,9,0,2,0,0
2,31,120,22,0.0,0,1,0,11,36,33,9,0,2,0,0
2,41,30,22,0.0,0,0,0,11,23,33,8,0,1,0,0
2,41,25,22,1.0,0,0,0,11,23,33,8,0,0,1,1
2,14,20,22,0.0,0,0,0,34,36,34,8,0,2,0,0
2,14,20,22,0.0,0,0,0,11,23,31,8,0,1,1,0
2,42,30,23,0.0,0,0,0,11,23,33,8,0,2,0,0
2,97,997,97,7.0,7,7,7,97,97,97,97,1,2,2,2
2,41,65,22,0.0,0,0,0,11,23,31,8,0,2,0,0
2,14,60,22,0.0,0,1,0,34,36,31,8,0,2,2,0
2,42,60,22,1.0,0,0,0,11,23,31,9,0,2,0,0
2,14,30,22,0.0,0,0,0,34,36,31,8,0,2,1,0
2,14,15,22,0.0,0,1,0,11,23,31,8,0,2,1,0
2,14,30,22,0.0,0,1,1,11,36,31,8,0,2,2,1
2,14,30,22,0.0,0,1,1,11,36,31,8,0,2,2,1
2,14,30,22,0.0,0,1,1,11,36,31,8,0,2,2,1
2,14,30,22,0.0,0,0,0,11,23,31,8,0,1,0,0
2,14,30,22,0.0,0,1,0,11,21,31,8,0,2,0,0
2,14,30,22,0.0,0,0,0,11,21,31,9,0,0,0,0
2,14,45,22,0.0,0,1,0,11,23,31,8,0,2,2,1
2,14,40,22,0.0,1,0,0,11,21,31,9,0,2,1,1
2,14,10,22,0.0,0,0,0,11,21,31,8,0,1,0,0
2,14,10,22,0.0,1,0,0,11,31,31,8,0,2,1,0
2,14,20,23,0.0,1,0,0,11,21,31,8,0,2,1,1
2,14,10,22,0.0,0,0,0,11,21,31,9,0,2,0,0
2,14,10,22,0.0,0,0,0,11,21,31,9,0,2,1,2
2,14,20,23,0.0,1,0,0,11,21,31,8,0,2,1,0
1,12,996,22,1.0,1,1,1,34,36,31,7,0,1,1,0
1,71,996,22,1.0,1,1,1,34,36,31,2,1,2,2,2
1,12,996,22,1.0,1,1,1,34,36,31,7,0,2,0,0
1,12,996,22,1.0,1,1,1,34,36,31,7,0,2,2,0
1,12,996,22,1.0,1,1,1,34,36,31,7,0,2,2,1
1,12,996,22,1.0,1,0,0,34,36,31,7,0,0,0,0
1,11,996,12,0.0,1,1,1,33,35,31,2,1,2,2,2
1,11,996,12,0.0,1,1,1,33,35,31,2,0,2,2,2
1,12,996,11,0.0,1,1,1,33,34,31,7,1,2,2,2
1,12,996,11,0.0,1,1,1,33,34,31,7,0,2,0,1
1,12,996,11,0.0,1,1,1,33,34,31,7,0,2,0,0
1,12,996,22,0.0,1,0,1,34,34,31,7,1,2,2,2
1,14,30,23,1.0,0,1,0,34,31,31,7,0,2,1,0
1,12,996,11,0.0,1,1,1,34,36,31,2,0,2,2,0
1,41,30,22,1.0,1,0,1,34,32,31,7,1,2,2,2
1,41,30,22,1.0,1,0,1,34,32,31,7,0,2,2,1
1,12,996,22,0.0,1,1,1,34,23,31,7,1,2,2,0
1,12,996,22,0.0,1,1,1,34,23,31,7,0,2,2,0
1,12,996,22,0.0,1,1,1,34,23,31,7,0,2,2,0
1,13,996,22,1.0,1,0,0,34,36,31,2,1,0,1,0
1,12,996,11,0.0,1,0,0,34,34,31,2,1,2,2,2
1,14,20,22,1.0,1,0,0,34,34,31,7,1,2,0,2
1,71,996,11,0.0,1,1,1,33,34,31,2,1,2,2,2
1,12,996,12,0.0,1,1,1,33,33,31,2,1,2,2,0
1,12,996,12,0.0,1,1,1,33,33,31,2,1,2,2,0
1,12,996,22,0.0,1,1,1,34,36,31,7,1,2,1,2
1,12,996,22,0.0,1,1,1,34,36,31,7,2,2,2,2
1,13,996,21,1.0,1,1,1,34,36,31,7,1,1,2,0
2,42,20,22,0.0,1,1,0,11,31,31,8,0,2,0,2
2,41,60,22,0.0,0,0,0,11,21,31,8,0,0,0,0
2,41,15,22,0.0,1,0,0,11,37,31,8,1,2,1,1
2,13,996,22,1.0,0,0,0,11,21,31,7,0,0,0,0
2,41,30,22,0.0,1,1,0,11,24,31,7,0,2,1,0
2,41,30,22,0.0,1,1,0,11,24,31,7,0,2,0,0
2,41,30,22,0.0,1,1,0,11,24,31,7,0,2,0,0
2,42,40,22,0.0,1,1,1,11,21,31,7,0,2,2,0
2,41,5,22,1.0,1,1,0,11,21,31,7,0,2,1,0
2,41,60,22,0.0,1,1,1,11,21,31,8,0,2,2,1
2,12,996,22,0.0,1,1,0,11,21,31,7,0,2,2,0
2,12,996,22,0.0,1,1,0,11,21,31,7,0,1,1,0
1,14,30,22,0.0,0,0,0,11,23,31,8,0,0,0,0
1,14,30,22,0.0,1,1,0,11,36,31,9,0,2,0,0
1,14,30,22,0.0,1,1,0,11,36,31,9,0,2,0,0
1,14,10,23,0.0,0,0,0,11,21,31,8,0,0,0,0
1,14,5,23,1.0,1,1,0,34,36,31,8,0,2,0,0
1,14,30,22,0.0,0,1,0,11,23,31,9,0,2,0,0
1,14,10,22,0.0,0,0,0,11,21,31,9,0,2,0,1
1,12,996,23,1.0,0,0,0,11,23,31,8,0,0,0,0
1,14,10,22,0.0,0,0,0,11,21,31,9,0,1,0,0
1,14,8,22,0.0,0,1,0,11,21,31,8,0,2,0,2
2,41,30,21,0.0,0,1,0,11,23,33,9,0,2,0,0
2,42,30,22,0.0,0,1,0,11,23,33,8,0,2,0,0
2,41,30,21,0.0,1,0,0,11,23,33,9,0,0,0,0
2,41,20,21,0.0,1,1,0,11,23,33,9,0,2,0,0
2,42,30,31,,0,0,0,11,23,33,9,0,0,0,0
2,41,30,22,0.0,0,1,0,11,23,33,8,0,2,0,0
2,41,15,22,0.0,1,0,0,11,23,33,8,0,0,0,0
2,41,30,21,0.0,0,0,0,11,36,33,9,0,0,0,0
2,42,25,22,0.0,1,0,0,11,21,33,8,0,2,0,0
2,14,5,22,0.0,1,0,0,11,23,33,9,0,2,1,0
2,42,30,22,0.0,1,0,0,11,23,33,9,0,2,0,0
2,41,40,22,0.0,1,0,0,11,21,33,8,0,1,0,2
2,41,40,22,0.0,1,0,0,11,21,33,8,0,0,0,0
2,14,30,31,,1,0,0,11,21,33,9,0,1,0,0
2,42,120,23,0.0,1,0,0,11,23,33,9,0,1,0,0
2,41,30,23,0.0,1,0,0,11,21,33,8,0,2,1,0
2,41,30,22,0.0,1,1,0,11,21,33,8,0,2,0,0
2,14,5,22,0.0,1,1,0,11,21,33,8,0,2,0,0
2,14,5,22,0.0,1,0,0,11,21,33,8,0,0,0,0
2,14,5,22,0.0,1,0,0,11,21,33,8,0,1,1,0
2,14,10,23,0.0,0,0,0,11,36,31,8,0,2,1,0
2,14,5,23,0.0,0,0,0,11,36,31,8,0,2,1,0
2,14,25,23,0.0,0,0,0,11,23,31,8,0,2,1,0
2,14,25,23,0.0,0,0,0,11,23,31,8,0,2,1,1
2,14,10,23,0.0,0,0,0,11,23,31,8,0,0,1,0
2,14,20,23,0.0,0,1,0,11,21,31,8,0,2,0,0
2,41,15,23,1.0,0,0,0,11,21,31,8,0,2,0,0
2,14,20,23,0.0,0,0,0,11,21,31,8,0,1,0,0
2,14,15,22,0.0,0,1,0,11,23,31,8,0,2,1,0
2,14,15,22,0.0,0,0,0,11,23,31,8,0,2,1,0
1,21,60,22,1.0,0,0,0,11,23,31,9,0,2,0,0
1,43,150,23,1.0,0,0,0,11,23,31,9,0,2,1,0
1,21,120,22,0.0,0,0,0,11,23,31,8,0,2,0,0
1,21,120,22,1.0,1,1,0,34,36,31,7,0,2,0,0
1,43,129,21,0.0,0,1,0,11,23,31,8,0,2,0,0
1,43,129,21,0.0,0,1,0,11,23,31,8,0,2,0,1
1,43,120,22,0.0,0,0,0,11,36,31,8,0,2,0,0
1,43,90,21,0.0,0,1,0,11,23,31,8,0,2,0,0
1,43,150,22,1.0,0,0,0,11,23,31,8,0,0,0,0
1,14,40,22,0.0,0,0,0,11,23,31,8,0,2,1,0
1,14,40,22,0.0,0,0,0,11,23,31,8,0,2,0,0
1,14,40,22,0.0,0,0,0,11,23,31,8,0,2,0,0
1,21,120,14,1.0,1,1,0,11,23,31,8,0,2,0,0
2,41,30,23,0.0,0,1,0,11,21,31,8,0,2,0,0
2,41,30,23,0.0,0,1,0,11,21,31,8,1,2,0,1
2,41,15,14,0.0,0,0,0,11,23,31,8,0,0,1,0
2,41,30,22,0.0,0,0,0,11,21,31,8,0,0,0,0
2,97,997,97,7.0,7,7,7,97,97,97,97,1,2,0,1
2,41,60,23,0.0,0,1,0,11,36,31,9,0,2,0,0
2,41,60,23,0.0,0,1,0,11,36,31,9,0,2,0,1
2,14,20,22,1.0,1,1,0,34,36,31,7,0,2,1,0
2,14,30,22,0.0,0,1,0,34,36,31,8,0,2,0,1
2,14,20,11,0.0,1,1,1,34,36,31,2,1,2,2,1
2,14,20,11,0.0,1,1,1,34,36,31,2,1,2,2,0
2,14,10,23,0.0,0,0,0,11,21,31,9,0,0,0,0
2,14,20,22,0.0,0,0,0,11,23,31,9,0,2,0,0
2,14,45,22,0.0,1,1,0,11,36,31,8,0,2,0,0
2,14,45,22,0.0,1,1,0,11,36,31,8,0,2,0,0
2,14,35,22,0.0,0,0,0,11,23,31,9,0,0,0,0
2,14,60,22,0.0,0,0,0,11,23,31,9,0,0,1,0
2,14,60,22,0.0,0,0,0,11,36,31,8,0,2,1,1
2,14,10,22,0.0,0,0,0,11,23,31,9,0,0,0,0
2,14,10,22,0.0,0,0,0,11,23,31,9,0,0,0,0
2,13,996,22,0.0,0,0,0,11,23,31,9,0,2,0,0
2,13,996,22,0.0,0,0,0,11,23,31,9,0,2,0,0
2,14,10,22,0.0,0,0,0,11,36,31,9,0,0,0,0
2,12,996,22,0.0,1,1,0,11,36,31,8,0,2,0,0
2,14,15,22,0.0,0,0,0,11,23,31,9,0,0,0,0
2,14,40,22,0.0,0,1,0,11,23,31,8,0,2,0,0
2,14,10,22,0.0,0,0,0,11,23,31,9,0,0,0,0
2,14,10,22,0.0,0,0,0,11,23,31,9,0,2,1,2
2,41,90,23,0.0,0,0,0,11,21,31,9,0,2,1,0
2,31,35,22,0.0,0,1,0,11,23,33,8,0,2,1,0
2,42,30,23,0.0,0,1,0,11,24,33,8,0,0,0,0
2,41,55,31,,0,0,0,11,21,33,9,0,1,1,0
2,14,10,22,0.0,0,1,0,34,23,31,8,0,2,0,0
2,97,997,97,7.0,7,7,7,97,97,97,97,0,1,0,0
2,31,60,22,0.0,0,0,0,11,23,33,8,0,0,0,0
2,31,60,22,0.0,0,0,0,11,23,33,8,0,1,1,1
2,41,30,23,0.0,0,0,0,11,23,31,9,0,2,0,0
2,41,30,23,0.0,0,0,0,11,23,31,9,0,0,0,0
2,41,70,23,1.0,0,0,0,11,21,33,9,0,0,0,0
2,14,25,31,,0,0,0,11,21,33,9,0,2,0,0
2,14,30,23,0.0,0,0,0,11,21,31,8,0,1,0,0
2,42,20,23,0.0,1,0,0,11,21,33,8,0,2,0,0
2,42,30,22,0.0,1,0,0,11,23,33,8,0,2,1,0
2,97,997,97,7.0,7,7,7,97,97,97,97,0,1,1,0
2,41,40,23,0.0,0,0,0,11,21,33,9,0,1,0,0
2,41,40,23,0.0,0,0,0,11,21,33,9,0,0,0,0
2,42,40,23,0.0,0,0,0,11,21,33,8,0,0,0,0
2,41,50,23,0.0,0,0,0,11,23,33,9,0,0,0,0
2,41,50,23,0.0,0,0,0,11,23,33,9,0,1,0,0
2,42,25,22,0.0,0,0,0,11,21,33,8,0,1,0,0
2,41,120,23,1.0,0,0,0,11,21,33,9,0,0,0,0
2,14,10,21,0.0,0,1,0,34,23,33,8,0,2,0,0
2,14,10,21,0.0,0,1,0,34,23,33,8,0,2,0,0
2,42,60,31,,0,1,0,11,21,33,8,0,0,0,0
1,14,120,21,0.0,1,1,0,11,23,31,9,0,2,0,0
1,14,120,23,0.0,0,1,0,11,23,31,9,2,2,1,1
1,14,30,22,0.0,1,1,0,34,36,31,9,0,0,0,0
1,14,30,22,0.0,1,1,0,34,36,31,9,0,0,1,0
1,43,10,23,1.0,0,0,0,11,23,31,8,0,0,1,0
1,43,60,22,0.0,1,1,0,34,36,31,9,0,2,0,2
1,14,80,22,0.0,0,1,1,11,36,31,8,0,1,2,0
1,42,40,22,0.0,0,1,0,11,23,31,9,0,2,0,0
1,14,90,21,0.0,0,1,0,11,23,31,9,0,2,0,0
1,14,90,21,0.0,0,1,0,11,23,31,9,0,2,0,0
1,14,90,21,0.0,0,1,0,11,23,31,9,0,2,0,0
1,14,90,21,0.0,0,1,0,11,23,31,9,0,2,0,0
1,42,25,22,0.0,0,1,0,11,36,31,9,0,2,0,0
1,43,40,22,0.0,1,1,1,34,34,31,8,0,2,2,0
1,43,5,23,0.0,0,0,0,11,36,31,8,0,1,0,0
1,11,996,11,0.0,1,1,1,34,36,31,7,0,1,2,0
1,11,996,11,0.0,1,1,1,34,36,31,7,0,2,2,0
2,41,30,21,0.0,0,0,0,11,23,31,9,0,0,0,0
2,41,30,21,0.0,0,0,0,11,23,31,9,0,1,0,1
2,14,10,21,0.0,0,1,0,11,21,33,9,0,2,0,0
2,14,10,21,0.0,0,1,0,11,21,33,9,0,2,1,0
2,41,50,23,0.0,0,0,0,11,23,33,9,0,0,0,0
2,41,45,22,0.0,0,1,0,34,36,33,8,0,1,2,0
2,41,60,22,0.0,0,0,0,11,23,33,8,0,0,0,0
2,41,60,23,0.0,0,0,0,11,21,31,9,0,0,0,0
2,41,40,22,0.0,0,0,0,34,36,33,8,0,2,0,0
2,14,25,13,0.0,1,1,0,11,36,31,8,1,2,0,1
2,14,25,13,0.0,1,1,0,11,36,31,8,0,2,0,2
2,13,996,22,0.0,1,1,1,34,36,31,2,0,2,2,1
2,13,996,22,0.0,1,1,1,34,36,31,2,1,2,2,2
2,41,25,22,0.0,1,0,0,34,36,31,8,0,2,0,0
2,41,50,22,0.0,0,1,0,11,23,31,9,0,2,0,0
2,14,10,22,0.0,1,1,0,34,36,31,9,0,1,0,0
2,14,10,22,0.0,1,1,0,11,23,31,9,0,2,0,0
2,14,25,23,0.0,0,0,0,11,23,31,9,0,0,0,0
2,14,25,23,0.0,0,0,0,11,23,31,9,0,2,0,0
2,14,25,23,0.0,0,0,0,11,23,31,9,0,0,0,0
2,11,996,11,0.0,1,1,1,33,35,31,8,1,2,2,2
2,12,996,22,0.0,1,1,1,34,34,31,1,1,2,2,2
2,12,996,22,0.0,1,1,1,34,34,31,1,0,0,0,0
2,12,996,22,0.0,1,1,1,34,36,31,8,1,2,2,0
2,12,996,22,0.0,1,1,1,34,36,31,8,0,2,0,0
2,14,10,22,0.0,0,0,0,11,36,33,8,0,0,0,0
2,43,20,31,,0,0,0,11,36,33,8,0,0,0,0
2,43,70,22,0.0,0,0,0,34,36,33,8,0,1,1,0
2,43,70,22,0.0,0,0,0,34,36,33,8,1,2,1,0
2,43,70,22,0.0,0,0,0,34,36,33,8,1,2,1,1
2,43,30,22,0.0,0,1,0,11,24,33,9,0,2,0,0
2,43,30,22,0.0,0,1,0,11,24,33,9,0,2,1,2
2,43,30,22,0.0,0,1,0,11,24,33,9,0,2,1,0
2,43,30,22,0.0,0,1,0,11,24,33,9,0,2,1,0
2,43,60,23,0.0,0,0,0,11,23,11,8,0,0,0,0
2,32,60,22,0.0,0,0,0,11,36,33,9,0,1,1,1
2,42,40,23,0.0,0,0,0,11,36,33,8,0,0,0,0
2,21,60,22,0.0,0,1,0,11,23,33,8,0,1,0,0
2,42,30,22,0.0,0,0,0,11,36,33,8,0,0,0,0
2,42,30,22,0.0,0,0,0,11,36,33,8,0,2,0,0
2,43,30,23,0.0,0,0,0,11,23,33,8,0,1,0,0
2,32,90,23,0.0,0,1,0,11,23,33,8,0,1,0,0
2,32,30,23,0.0,0,1,0,11,23,33,8,0,2,0,1
2,43,40,21,0.0,0,0,0,11,21,35,8,0,0,0,0
2,41,60,23,0.0,0,0,0,11,23,33,8,0,0,0,0
2,41,20,22,0.0,0,0,0,11,36,35,8,0,2,0,2
2,41,20,23,0.0,0,0,0,11,11,35,8,0,0,0,1
2,31,60,21,0.0,0,0,0,11,31,35,8,0,1,1,2
2,42,30,22,0.0,0,1,0,11,23,33,8,0,2,1,2
2,42,30,22,0.0,0,1,0,11,23,33,8,1,2,1,2
2,41,20,23,0.0,0,0,0,11,23,33,8,0,0,0,0
2,14,30,31,,0,0,0,11,23,33,9,0,0,0,0
2,41,35,22,0.0,1,0,0,11,23,33,8,0,0,0,0
2,42,10,22,0.0,0,1,0,11,23,33,8,0,2,1,0
2,41,30,22,0.0,1,1,0,11,23,33,8,0,2,0,0
2,41,30,22,0.0,1,1,1,34,23,31,8,0,0,0,0
2,41,996,22,0.0,0,0,0,11,23,33,8,0,0,0,0
2,14,40,22,0.0,1,1,0,34,23,31,9,0,2,0,0
2,14,40,22,0.0,0,1,0,11,23,33,8,0,2,1,0
2,42,40,22,0.0,0,0,0,11,23,33,8,0,0,0,0
2,14,40,22,0.0,0,0,0,11,36,31,8,0,1,0,0
2,41,40,22,0.0,0,1,0,11,22,31,8,0,2,1,0
2,14,135,22,0.0,1,1,0,11,36,31,8,0,2,2,2
2,42,5,22,0.0,1,0,0,11,23,33,8,0,0,0,0
2,14,20,22,1.0,1,0,0,34,36,31,7,1,2,1,0
2,41,20,22,0.0,0,0,0,11,36,31,8,0,0,0,0
2,41,20,22,0.0,0,0,0,11,36,31,8,0,0,0,0
2,14,20,22,1.0,1,1,0,34,34,31,8,0,2,1,2
2,14,40,22,0.0,1,1,0,34,34,31,8,0,2,0,0
2,14,40,22,0.0,1,1,0,34,34,31,8,2,2,1,0
2,41,30,22,0.0,0,0,0,11,23,31,8,0,2,0,0
2,14,996,22,0.0,1,1,0,34,36,31,8,0,2,1,0
1,12,996,22,0.0,1,1,1,34,36,31,7,0,2,2,0
1,12,996,22,0.0,1,1,1,34,36,31,7,1,2,2,1
1,12,996,22,0.0,1,1,1,34,36,31,7,0,1,2,0
1,12,996,22,0.0,1,1,1,34,36,31,7,1,0,1,0
1,12,996,21,0.0,1,1,1,33,34,31,2,1,2,2,0
1,71,996,21,0.0,1,1,1,33,34,31,7,1,2,2,2
1,71,996,21,0.0,1,1,1,33,34,31,7,0,1,2,0
1,71,996,21,0.0,1,1,1,33,35,31,2,0,2,2,0
1,71,996,21,0.0,1,1,1,33,35,31,2,0,2,2,0
1,12,996,21,0.0,1,1,1,34,36,31,7,0,2,2,0
1,12,996,21,0.0,1,1,1,34,31,31,7,0,2,2,0
1,12,996,21,0.0,1,1,1,34,31,31,7,1,2,2,0
1,12,996,22,1.0,1,1,1,34,31,31,2,0,2,2,0
1,71,996,21,1.0,1,1,1,11,36,31,7,2,2,2,0
1,71,996,21,1.0,1,1,1,11,36,31,7,0,2,1,0
1,14,10,22,1.0,1,0,0,34,36,31,7,0,1,1,0
1,13,996,21,1.0,1,0,0,34,31,31,7,0,0,0,1
1,14,40,21,1.0,1,1,0,34,36,31,7,0,1,0,0
2,41,15,22,0.0,1,1,1,34,36,31,8,0,1,2,0
2,41,15,22,0.0,1,1,1,34,36,31,8,0,2,2,0
2,43,60,22,0.0,0,0,0,11,23,33,9,0,0,0,0
2,41,40,22,1.0,0,0,0,34,36,31,9,0,1,0,0
2,42,15,23,0.0,0,0,0,11,23,33,8,0,0,0,0
2,41,15,22,0.0,0,1,0,11,36,31,9,0,1,0,0
2,41,15,22,0.0,0,1,0,11,36,31,9,0,0,0,0
2,41,50,22,0.0,0,1,1,34,36,31,8,0,2,0,1
2,41,15,22,0.0,0,1,0,11,23,33,9,0,2,0,0
2,41,15,22,0.0,0,1,0,11,23,33,9,0,2,0,1
2,41,40,23,0.0,0,0,0,11,23,33,9,0,0,0,0
2,41,40,23,0.0,0,0,0,11,23,33,9,0,2,0,0
2,41,40,23,0.0,0,0,0,11,23,33,9,0,2,2,0
2,41,40,23,0.0,0,1,0,11,36,31,9,0,2,0,0
1,13,996,22,1.0,1,0,0,11,36,31,9,0,0,0,0
1,14,10,22,1.0,1,1,0,34,32,31,8,0,2,2,0
1,14,15,22,0.0,1,1,0,11,36,31,9,1,2,2,0
1,14,15,22,0.0,1,1,0,11,36,31,9,0,2,0,1
1,14,10,23,0.0,1,1,0,34,32,31,9,0,2,0,0
1,14,10,23,0.0,1,1,0,34,32,31,9,0,2,1,1
1,14,30,22,0.0,1,1,1,34,34,31,8,0,2,2,0
1,14,30,22,0.0,1,1,1,34,34,31,8,0,2,2,2
1,14,10,22,1.0,1,1,0,34,31,31,7,2,2,2,2
1,14,996,22,1.0,1,0,0,11,23,31,9,0,0,0,0
1,14,20,22,0.0,1,1,0,34,33,31,9,1,2,0,2
1,14,20,22,0.0,1,1,0,34,33,31,9,1,2,0,2
1,14,20,22,0.0,1,1,0,34,33,31,9,0,2,2,0
1,14,15,23,1.0,1,0,0,11,36,31,9,0,2,1,0
1,12,996,22,1.0,1,0,0,34,36,31,7,0,2,0,0
2,41,120,23,0.0,0,0,0,11,11,31,8,0,0,0,0
2,41,120,23,1.0,0,0,0,11,23,31,9,0,0,0,0
2,41,120,23,1.0,0,0,0,11,23,31,9,0,1,0,0
2,97,997,97,7.0,7,7,7,97,97,97,97,0,1,0,0
2,43,120,23,1.0,0,0,0,11,23,31,8,0,0,0,0
2,31,60,22,0.0,0,0,0,34,31,31,8,0,2,0,0
2,31,60,22,0.0,0,0,0,34,31,31,8,0,2,0,1
2,41,60,22,0.0,1,0,0,34,36,31,8,0,2,0,0
2,41,60,22,0.0,1,0,0,34,36,31,8,0,0,0,0
2,42,80,22,0.0,1,0,0,11,23,31,9,0,2,0,0
2,42,80,22,0.0,1,0,0,11,23,31,9,0,1,0,0
2,42,80,22,0.0,1,0,0,11,23,31,9,0,1,0,0
2,41,60,23,0.0,1,0,0,34,36,31,9,0,2,1,1
2,14,20,23,1.0,0,0,0,11,23,31,8,0,1,0,0
2,14,20,23,1.0,0,0,0,11,23,31,8,0,1,0,0
2,14,60,23,0.0,1,1,0,11,23,31,8,0,2,0,0
2,14,20,23,0.0,0,0,0,11,36,31,8,0,0,0,0
2,14,20,23,0.0,0,0,0,11,36,31,8,0,0,1,0
2,14,10,23,1.0,1,0,0,11,31,31,8,0,2,0,0
2,14,30,22,0.0,0,0,0,11,23,31,8,0,2,1,0
2,14,10,22,0.0,1,1,0,11,21,31,8,0,2,0,0
2,14,35,23,1.0,0,0,0,11,21,33,9,0,0,0,0
2,14,40,23,0.0,0,0,0,11,24,33,8,0,0,0,0
2,14,40,23,0.0,0,0,0,11,24,33,8,0,0,0,0
2,14,5,21,0.0,0,0,0,11,23,33,8,0,0,0,0
2,14,15,23,0.0,0,1,0,11,24,31,8,0,0,0,0
2,14,10,23,0.0,0,1,0,11,24,31,8,0,2,0,0
2,14,10,23,0.0,0,1,0,11,24,31,8,0,1,0,0
1,12,996,22,1.0,1,0,0,34,36,31,7,1,1,1,1
1,12,996,22,1.0,1,1,0,34,31,31,7,0,2,0,0
1,71,996,11,0.0,1,1,1,33,33,31,2,1,2,2,2
1,71,996,11,0.0,1,1,1,33,33,31,2,0,0,0,0
1,12,996,12,0.0,1,1,1,33,33,31,7,1,2,2,2
1,12,996,13,0.0,1,1,1,33,33,31,7,0,2,2,1
1,12,996,13,0.0,1,1,1,33,33,31,7,0,2,2,0
1,51,996,12,0.0,1,1,0,34,36,31,2,1,0,0,0
1,51,996,12,0.0,1,1,0,34,36,31,2,0,2,0,0
1,12,996,22,0.0,1,1,1,34,32,31,7,0,2,0,0
1,12,996,22,0.0,1,1,1,34,32,31,7,1,2,2,2
1,12,996,22,0.0,1,1,1,34,32,31,7,0,2,2,1
1,12,996,12,0.0,1,0,1,33,36,31,2,1,2,2,2
1,12,996,12,0.0,1,0,1,33,36,31,2,1,2,2,1
1,12,996,12,0.0,1,0,1,33,36,31,2,0,1,1,0
1,12,996,12,0.0,1,1,1,34,33,31,7,2,2,0,0
1,71,996,22,1.0,1,0,0,34,36,34,2,0,0,0,0
1,71,996,22,1.0,1,0,0,34,36,34,2,1,1,1,1
2,42,20,23,0.0,0,0,0,11,21,33,9,0,2,1,1
2,42,60,22,0.0,1,0,0,11,21,31,9,0,1,1,0
2,42,30,23,0.0,1,0,0,11,21,33,8,0,1,1,0
2,42,10,22,0.0,1,0,0,11,21,33,9,0,1,1,0
2,42,40,22,0.0,1,1,0,11,21,33,8,0,2,1,0
2,14,15,22,0.0,1,1,0,11,23,31,8,0,2,0,0
2,14,10,22,0.0,1,1,0,11,36,31,8,0,2,0,0
2,14,10,22,0.0,1,1,0,11,36,31,8,0,2,1,0
2,12,996,22,0.0,1,1,0,34,36,31,7,1,2,1,2
2,14,5,23,0.0,1,1,0,11,23,31,7,0,2,0,0
2,14,20,14,1.0,1,0,0,11,23,31,8,0,0,0,0
2,12,996,23,0.0,1,1,0,11,36,31,8,0,2,0,0
2,12,996,22,1.0,1,1,0,34,36,31,8,0,2,0,0
2,14,20,22,1.0,1,0,0,34,36,31,8,0,2,1,1
2,14,30,23,0.0,0,0,0,34,36,31,9,0,2,1,1
2,14,20,23,1.0,0,0,0,11,23,31,8,0,0,0,0
2,14,20,22,1.0,0,0,0,11,23,33,8,0,0,0,0
2,14,10,23,0.0,0,0,0,11,23,33,8,0,1,0,0
2,41,40,21,0.0,0,0,0,11,23,33,9,0,2,0,0
2,14,15,21,0.0,1,1,0,11,23,33,8,0,2,0,0
2,14,20,22,0.0,1,1,0,34,36,33,8,0,2,1,0
2,14,5,21,0.0,1,0,0,11,36,33,8,0,0,0,0
2,14,60,22,0.0,0,1,0,11,23,33,8,0,2,0,0
2,41,60,22,0.0,0,0,0,11,21,33,8,0,0,0,0
2,14,30,22,0.0,0,1,0,34,36,31,8,1,2,2,1
2,14,30,22,0.0,0,1,0,34,36,31,8,1,2,2,0
2,14,30,22,0.0,0,1,0,34,36,31,8,0,2,2,0
2,14,10,22,0.0,1,1,1,34,24,31,8,0,2,2,0
2,14,10,22,0.0,1,1,1,34,24,31,8,0,2,2,2
2,41,40,22,0.0,1,0,0,11,31,31,8,0,2,0,0
2,41,40,22,0.0,1,0,0,11,31,31,8,0,1,1,0
2,41,40,22,0.0,1,0,0,11,31,31,8,0,2,0,0
2,41,40,22,0.0,1,0,0,11,31,31,8,0,0,0,0
2,41,60,22,0.0,1,0,0,34,31,31,8,0,2,0,0
2,41,60,22,0.0,1,0,0,34,31,31,8,0,2,0,0
2,41,25,22,0.0,1,1,0,22,36,31,8,1,2,0,0
2,41,60,22,0.0,1,0,0,11,31,31,8,0,0,0,0
2,12,996,22,0.0,1,1,1,34,33,31,8,1,2,2,2
2,12,996,22,0.0,1,1,1,34,33,31,8,0,2,2,0
2,14,30,22,0.0,1,1,0,11,31,31,8,0,2,0,0
2,14,30,22,0.0,1,1,0,34,31,31,8,0,2,0,0
2,14,30,22,0.0,1,1,0,34,31,31,8,0,2,0,0
2,41,30,22,0.0,1,1,0,11,31,31,8,0,2,1,0
2,41,30,22,0.0,1,1,0,11,31,31,8,0,2,1,2
2,14,20,22,0.0,1,0,1,34,36,31,8,1,2,1,1
2,14,30,22,0.0,1,0,0,22,23,31,9,0,2,1,0
2,14,30,22,0.0,1,0,0,22,23,31,9,0,2,1,1
2,41,30,22,0.0,0,0,0,11,31,31,8,0,1,0,0
1,12,996,22,0.0,1,0,1,34,34,31,7,1,2,2,0
1,12,996,22,0.0,1,0,1,34,34,31,7,1,2,2,0
1,14,10,22,1.0,1,1,0,34,36,31,7,0,2,0,0
